id,backend_id,title,level,slug,paid
3020,3299,Find the Maximum Number of Elements in Subset,2,find-the-maximum-number-of-elements-in-subset,0
3021,3279,Alice and Bob Playing Flower Game,2,alice-and-bob-playing-flower-game,0
3022,3261,Minimize OR of Remaining Elements Using Operations,3,minimize-or-of-remaining-elements-using-operations,0
3023,3333,Find Pattern in Infinite Stream I,2,find-pattern-in-infinite-stream-i,1
3024,3321,Type of Triangle,1,type-of-triangle,0
3025,3278,Find the Number of Ways to Place People I,2,find-the-number-of-ways-to-place-people-i,0
3026,3265,Maximum Good Subarray Sum,2,maximum-good-subarray-sum,0
3027,3277,Find the Number of Ways to Place People II,3,find-the-number-of-ways-to-place-people-ii,0
3028,3311,Ant on the Boundary,1,ant-on-the-boundary,0
3029,3297,Minimum Time to Revert Word to Initial State I,2,minimum-time-to-revert-word-to-initial-state-i,0
3030,3272,Find the Grid of Region Average,2,find-the-grid-of-region-average,0
3031,3296,Minimum Time to Revert Word to Initial State II,3,minimum-time-to-revert-word-to-initial-state-ii,0
3032,3343,Count Numbers With Unique Digits II,1,count-numbers-with-unique-digits-ii,1
3033,3330,Modify the Matrix,1,modify-the-matrix,0
3034,3269,Number of Subarrays That Match a Pattern I,2,number-of-subarrays-that-match-a-pattern-i,0
3035,3317,Maximum Palindromes After Operations,2,maximum-palindromes-after-operations,0
3036,3290,Number of Subarrays That Match a Pattern II,3,number-of-subarrays-that-match-a-pattern-ii,0
3037,3352,Find Pattern in Infinite Stream II,3,find-pattern-in-infinite-stream-ii,1
3038,3320,Maximum Number of Operations With the Same Score I,1,maximum-number-of-operations-with-the-same-score-i,0
3039,3308,Apply Operations to Make String Empty,2,apply-operations-to-make-string-empty,0
3040,3318,Maximum Number of Operations With the Same Score II,2,maximum-number-of-operations-with-the-same-score-ii,0
3041,3298,Maximize Consecutive Elements in an Array After Modification,3,maximize-consecutive-elements-in-an-array-after-modification,0
3042,3309,Count Prefix and Suffix Pairs I,1,count-prefix-and-suffix-pairs-i,0
3043,3329,Find the Length of the Longest Common Prefix,2,find-the-length-of-the-longest-common-prefix,0
3044,3314,Most Frequent Prime,2,most-frequent-prime,0
3045,3305,Count Prefix and Suffix Pairs II,3,count-prefix-and-suffix-pairs-ii,0
3046,3324,Split the Array,1,split-the-array,0
3047,3325,Find the Largest Area of Square Inside Two Rectangles,2,find-the-largest-area-of-square-inside-two-rectangles,0
3048,3292,Earliest Second to Mark Indices I,2,earliest-second-to-mark-indices-i,0
3049,3289,Earliest Second to Mark Indices II,3,earliest-second-to-mark-indices-ii,0
3050,3255,Pizza Toppings Cost Analysis,2,pizza-toppings-cost-analysis,1
3051,3256,Find Candidates for Data Scientist Position,1,find-candidates-for-data-scientist-position,1
3052,3257,Maximize Items,3,maximize-items,1
3053,3258,Classifying Triangles by Lengths,1,classifying-triangles-by-lengths,1
3054,3259,Binary Tree Nodes,2,binary-tree-nodes,1
3055,3339,Top Percentile Fraud,2,top-percentile-fraud,1
3056,3340,Snaps Analysis,2,snaps-analysis,1
3057,3357,Employees Project Allocation,3,employees-project-allocation,1
3058,3358,Friends With No Mutual Friends,2,friends-with-no-mutual-friends,1
3059,3365,Find All Unique Email Domains,1,find-all-unique-email-domains,1
3060,3366,User Activities within Time Bounds,3,user-activities-within-time-bounds,1
3061,3369,Calculate Trapping Rain Water,3,calculate-trapping-rain-water,1
3062,3368,Winner of the Linked List Game,1,winner-of-the-linked-list-game,1
3063,3359,Linked List Frequency,1,linked-list-frequency,1
3064,3370,Guess the Number Using Bitwise Questions I,2,guess-the-number-using-bitwise-questions-i,1
3065,3331,Minimum Operations to Exceed Threshold Value I,1,minimum-operations-to-exceed-threshold-value-i,0
3066,3332,Minimum Operations to Exceed Threshold Value II,2,minimum-operations-to-exceed-threshold-value-ii,0
3067,3326,Count Pairs of Connectable Servers in a Weighted Tree Network,2,count-pairs-of-connectable-servers-in-a-weighted-tree-network,0
3068,3307,Find the Maximum Sum of Node Values,3,find-the-maximum-sum-of-node-values,0
3069,3347,Distribute Elements Into Two Arrays I,1,distribute-elements-into-two-arrays-i,0
3070,3338,Count Submatrices with Top-Left Element and Sum Less Than k,2,count-submatrices-with-top-left-element-and-sum-less-than-k,0
3071,3335,Minimum Operations to Write the Letter Y on a Grid,2,minimum-operations-to-write-the-letter-y-on-a-grid,0
3072,3350,Distribute Elements Into Two Arrays II,3,distribute-elements-into-two-arrays-ii,0
3073,3378,Maximum Increasing Triplet Value,2,maximum-increasing-triplet-value,1
3074,3334,Apple Redistribution into Boxes,1,apple-redistribution-into-boxes,0
3075,3351,Maximize Happiness of Selected Children,2,maximize-happiness-of-selected-children,0
3076,3356,Shortest Uncommon Substring in an Array,2,shortest-uncommon-substring-in-an-array,0
3077,3313,Maximum Strength of K Disjoint Subarrays,3,maximum-strength-of-k-disjoint-subarrays,0
3078,3385,Match Alphanumerical Pattern in Matrix I,2,match-alphanumerical-pattern-in-matrix-i,1
3079,3367,Find the Sum of Encrypted Integers,1,find-the-sum-of-encrypted-integers,0
3080,3306,Mark Elements on Array by Performing Queries,2,mark-elements-on-array-by-performing-queries,0
3081,3354,Replace Question Marks in String to Minimize Its Value,2,replace-question-marks-in-string-to-minimize-its-value,0
3082,3345,Find the Sum of the Power of All Subsequences,3,find-the-sum-of-the-power-of-all-subsequences,0
3083,3353,Existence of a Substring in a String and Its Reverse,1,existence-of-a-substring-in-a-string-and-its-reverse,0
3084,3337,Count Substrings Starting and Ending with Given Character,2,count-substrings-starting-and-ending-with-given-character,0
3085,3360,Minimum Deletions to Make String K-Special,2,minimum-deletions-to-make-string-k-special,0
3086,3327,Minimum Moves to Pick K Ones,3,minimum-moves-to-pick-k-ones,0
3087,3392,Find Trending Hashtags,2,find-trending-hashtags,1
3088,3393,Make String Anti-palindrome,3,make-string-anti-palindrome,1
3089,3400,Find Bursty Behavior,2,find-bursty-behavior,1
3090,3349,Maximum Length Substring With Two Occurrences,1,maximum-length-substring-with-two-occurrences,0
3091,3328,Apply Operations to Make Sum of Array Greater Than or Equal to k,2,apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k,0
3092,3363,Most Frequent IDs,2,most-frequent-ids,0
3093,3376,Longest Common Suffix Queries,3,longest-common-suffix-queries,0
3094,3401,Guess the Number Using Bitwise Questions II,2,guess-the-number-using-bitwise-questions-ii,1
3095,3381,Shortest Subarray With OR at Least K I,1,shortest-subarray-with-or-at-least-k-i,0
3096,3355,Minimum Levels to Gain More Points,2,minimum-levels-to-gain-more-points,0
3097,3380,Shortest Subarray With OR at Least K II,2,shortest-subarray-with-or-at-least-k-ii,0
3098,3316,Find the Sum of Subsequence Powers,3,find-the-sum-of-subsequence-powers,0
3099,3371,Harshad Number,1,harshad-number,0
3100,3336,Water Bottles II,2,water-bottles-ii,0
3101,3374,Count Alternating Subarrays,2,count-alternating-subarrays,0
3102,3344,Minimize Manhattan Distances,3,minimize-manhattan-distances,0
3103,3409,Find Trending Hashtags II ,3,find-trending-hashtags-ii,1
3104,3410,Find Longest Self-Contained Substring,3,find-longest-self-contained-substring,1
3105,3372,Longest Strictly Increasing or Strictly Decreasing Subarray,1,longest-strictly-increasing-or-strictly-decreasing-subarray,0
3106,3346,Lexicographically Smallest String After Operations With Constraint,2,lexicographically-smallest-string-after-operations-with-constraint,0
3107,3387,Minimum Operations to Make Median of Array Equal to K,2,minimum-operations-to-make-median-of-array-equal-to-k,0
3108,3348,Minimum Cost Walk in Weighted Graph,3,minimum-cost-walk-in-weighted-graph,0
3109,3417,Find the Index of Permutation,2,find-the-index-of-permutation,1
3110,3379,Score of a String,1,score-of-a-string,0
3111,3390,Minimum Rectangles to Cover Points,2,minimum-rectangles-to-cover-points,0
3112,3389,Minimum Time to Visit Disappearing Nodes,2,minimum-time-to-visit-disappearing-nodes,0
3113,3382,Find the Number of Subarrays Where Boundary Elements Are Maximum,3,find-the-number-of-subarrays-where-boundary-elements-are-maximum,0
3114,3361,Latest Time You Can Obtain After Replacing Characters,1,latest-time-you-can-obtain-after-replacing-characters,0
3115,3373,Maximum Prime Difference,2,maximum-prime-difference,0
3116,3375,Kth Smallest Amount With Single Denomination Combination,3,kth-smallest-amount-with-single-denomination-combination,0
3117,3364,Minimum Sum of Values by Dividing Array,3,minimum-sum-of-values-by-dividing-array,0
3118,3424,Friday Purchase III ,2,friday-purchase-iii,1
3119,3425,Maximum Number of Potholes That Can Be Fixed,2,maximum-number-of-potholes-that-can-be-fixed,1
3120,3408,Count the Number of Special Characters I,1,count-the-number-of-special-characters-i,0
3121,3405,Count the Number of Special Characters II,2,count-the-number-of-special-characters-ii,0
3122,3404,Minimum Number of Operations to Satisfy Conditions,2,minimum-number-of-operations-to-satisfy-conditions,0
3123,3386,Find Edges in Shortest Paths,3,find-edges-in-shortest-paths,0
3124,3432,Find Longest Calls,2,find-longest-calls,1
3125,3433,Maximum Number That Makes Result of Bitwise AND Zero,2,maximum-number-that-makes-result-of-bitwise-and-zero,1
3126,3440,Server Utilization Time,2,server-utilization-time,1
3127,3398,Make a Square with the Same Color,1,make-a-square-with-the-same-color,0
3128,3388,Right Triangles,2,right-triangles,0
3129,3406,Find All Possible Stable Binary Arrays I,2,find-all-possible-stable-binary-arrays-i,0
3130,3407,Find All Possible Stable Binary Arrays II,3,find-all-possible-stable-binary-arrays-ii,0
3131,3397,Find the Integer Added to Array I,1,find-the-integer-added-to-array-i,0
3132,3399,Find the Integer Added to Array II,2,find-the-integer-added-to-array-ii,0
3133,3394,Minimum Array End,2,minimum-array-end,0
3134,3362,Find the Median of the Uniqueness Array,3,find-the-median-of-the-uniqueness-array,0
3135,3441,Equalize Strings by Adding or Removing Characters at Ends,2,equalize-strings-by-adding-or-removing-characters-at-ends,1
3136,3396,Valid Word,1,valid-word,0
3137,3384,Minimum Number of Operations to Make Word K-Periodic,2,minimum-number-of-operations-to-make-word-k-periodic,0
3138,3395,Minimum Length of Anagram Concatenation,2,minimum-length-of-anagram-concatenation,0
3139,3402,Minimum Cost to Equalize Array,3,minimum-cost-to-equalize-array,0
3140,3448,Consecutive Available Seats II,2,consecutive-available-seats-ii,1
3141,3449,Maximum Hamming Distances,3,maximum-hamming-distances,1
3142,3415,Check if Grid Satisfies Conditions,1,check-if-grid-satisfies-conditions,0
3143,3419,Maximum Points Inside the Square,2,maximum-points-inside-the-square,0
3144,3403,Minimum Substring Partition of Equal Character Frequency,2,minimum-substring-partition-of-equal-character-frequency,0
3145,3411,Find Products of Elements of Big Array,3,find-products-of-elements-of-big-array,0
3146,3412,Permutation Difference between Two Strings,1,permutation-difference-between-two-strings,0
3147,3383,Taking Maximum Energy From the Mystic Dungeon,2,taking-maximum-energy-from-the-mystic-dungeon,0
3148,3391,Maximum Difference Score in a Grid,2,maximum-difference-score-in-a-grid,0
3149,3431,Find the Minimum Cost Array Permutation,3,find-the-minimum-cost-array-permutation,0
3150,3457,Invalid Tweets II,1,invalid-tweets-ii,1
3151,3429,Special Array I,1,special-array-i,0
3152,3427,Special Array II,2,special-array-ii,0
3153,3416,Sum of Digit Differences of All Pairs,2,sum-of-digit-differences-of-all-pairs,0
3154,3414,Find Number of Ways to Reach the K-th Stair,3,find-number-of-ways-to-reach-the-k-th-stair,0
3155,3458,Maximum Number of Upgradable Servers,2,maximum-number-of-upgradable-servers,1
3156,3465,Employee Task Duration and Concurrent Tasks,3,employee-task-duration-and-concurrent-tasks,1
3157,3467,Find the Level of Tree with Minimum Sum,2,find-the-level-of-tree-with-minimum-sum,1
3158,3428,Find the XOR of Numbers Which Appear Twice,1,find-the-xor-of-numbers-which-appear-twice,0
3159,3420,Find Occurrences of an Element in an Array,2,find-occurrences-of-an-element-in-an-array,0
3160,3434,Find the Number of Distinct Colors Among the Balls,2,find-the-number-of-distinct-colors-among-the-balls,0
3161,3435,Block Placement Queries,3,block-placement-queries,0
3162,3446,Find the Number of Good Pairs I,1,find-the-number-of-good-pairs-i,0
3163,3451,String Compression III,2,string-compression-iii,0
3164,3444,Find the Number of Good Pairs II,2,find-the-number-of-good-pairs-ii,0
3165,3423,Maximum Sum of Subsequence With Non-adjacent Elements,3,maximum-sum-of-subsequence-with-non-adjacent-elements,0
3166,3473,Calculate Parking Fees and Duration,2,calculate-parking-fees-and-duration,1
3167,3474,Better Compression of String,2,better-compression-of-string,1
3168,3426,Minimum Number of Chairs in a Waiting Room,1,minimum-number-of-chairs-in-a-waiting-room,0
3169,3430,Count Days Without Meetings,2,count-days-without-meetings,0
3170,3445,Lexicographically Minimum String After Removing Stars,2,lexicographically-minimum-string-after-removing-stars,0
3171,3436,Find Subarray With Bitwise OR Closest to K,3,find-subarray-with-bitwise-or-closest-to-k,0
3172,3481,Second Day Verification,1,second-day-verification,1
3173,3472,Bitwise OR of Adjacent Elements,1,bitwise-or-of-adjacent-elements,1
3174,3447,Clear Digits,1,clear-digits,0
3175,3413,Find The First Player to win K Games in a Row,2,find-the-first-player-to-win-k-games-in-a-row,0
3176,3456,Find the Maximum Length of a Good Subsequence I,2,find-the-maximum-length-of-a-good-subsequence-i,0
3177,3452,Find the Maximum Length of a Good Subsequence II,3,find-the-maximum-length-of-a-good-subsequence-ii,0
3178,3450,Find the Child Who Has the Ball After K Seconds,1,find-the-child-who-has-the-ball-after-k-seconds,0
3179,3422,Find the N-th Value After K Seconds,2,find-the-n-th-value-after-k-seconds,0
3180,3442,Maximum Total Reward Using Operations I,2,maximum-total-reward-using-operations-i,0
3181,3443,Maximum Total Reward Using Operations II,3,maximum-total-reward-using-operations-ii,0
3182,3488,Find Top Scoring Students,2,find-top-scoring-students,1
3183,3489,The Number of Ways to Make the Sum,2,the-number-of-ways-to-make-the-sum,1
3184,3421,Count Pairs That Form a Complete Day I,1,count-pairs-that-form-a-complete-day-i,0
3185,3418,Count Pairs That Form a Complete Day II,2,count-pairs-that-form-a-complete-day-ii,0
3186,3437,Maximum Total Damage With Spell Casting,2,maximum-total-damage-with-spell-casting,0
3187,3438,Peaks in Array,3,peaks-in-array,0
3188,3503,Find Top Scoring Students II,3,find-top-scoring-students-ii,1
3189,3504,Minimum Moves to Get a Peaceful Board,2,minimum-moves-to-get-a-peaceful-board,1
3190,3476,Find Minimum Operations to Make All Elements Divisible by Three,1,find-minimum-operations-to-make-all-elements-divisible-by-three,0
3191,3475,Minimum Operations to Make Binary Array Elements Equal to One I,2,minimum-operations-to-make-binary-array-elements-equal-to-one-i,0
